order; fide_id; name; federation; gender; title; yob
4415;2196786;Goncalves, Marcelo Moreira;BRA;M;;1999
4416;2196794;De Menezes, Fabiano Koppe;BRA;M;;1956
4417;2196816;Diersmann, Carolina Heemann;BRA;F;;2006
4418;2196832;Durante, Tauany Seidel;BRA;F;;2004
4419;2196840;Dos Santos, Matheus Eduardo;BRA;M;;2003
4420;2196859;Fante, Gabriel;BRA;M;;1998
4421;2196905;Ortiz, Lucas Martins de Quadros;BRA;M;;1998
4422;2196921;Pasqualotto, Amos Petronio;BRA;M;;1972
4423;2196980;Vivan, Eduardo Henrique Prior;BRA;M;;2005
4424;2196999;De Oliveira, Gabriel Moreira;BRA;M;;2001
4425;2197006;Feitosa Rodrigues, Adriano Tito;BRA;M;;1987
4426;2197022;Fonseca, Rogerio da Silva;BRA;M;;1973
4427;2197049;Silva, Romildo das Chagas;BRA;M;;1986
4428;2197057;Cassel, Amanda Barpi;BRA;F;;2006
4429;2197103;Eberhard, Gustavo Henrique;BRA;M;;2004
4430;2197162;Maas, Renan Matheus;BRA;M;;2003
4431;2197219;Ziliotto, Barbara Magro;BRA;F;;2005
4432;2197227;Chitolina, Ezequiel Henrique;BRA;M;;2008
4433;2197243;Baba, Renato;BRA;M;;1982
4434;2197260;Shpaisman, Andre Soihet;BRA;M;;1998
4435;2197278;Nachef, Kayo Ribeiro;BRA;M;;1993
4436;2197308;Da Silva, Laercio Lopes;BRA;M;;1954
4437;2197324;Ostemberg, Jorge Aparecido Rodri;BRA;M;;1963
4438;2197375;Giacomini, Diego;BRA;M;;2003
4439;2197383;Rodrigues, Ariane Da Silva;BRA;F;;1997
4440;2197391;Engel, Franciele Carolina;BRA;F;;2001
4441;2197405;Rohden, Nasarita;BRA;F;;1990
4442;2197413;Vicenzi, Liziane Nathalia;BRA;F;;1996
4443;2197421;Bueno Neto, Armando Candido;BRA;M;;1983
4444;2197448;Adelino, Ygor Carneiro;BRA;M;;1997
4445;2197464;Da Silva Junior, Pedro Mendes;BRA;M;;1997
4446;2197472;Da Silva, Gerson Lennon Cabral;BRA;M;;1998
4447;2197480;Da Silva, Ruan Gabriel Maciel;BRA;M;;2001
4448;2197502;Figueiredo, Livia Mara;BRA;F;;2000
4449;2197561;Mariano, Lucas Da Silva;BRA;M;;1999
4450;2197570;Teixeira, Jonas Carvalho;BRA;M;;1990
4451;2197600;Ferreira, Julia Cristine;BRA;F;;2004
4452;2197618;Prado, Arthur Rosa Do;BRA;M;;1999
4453;2197642;Sarda, Pedro Sada;BRA;M;CM;2007
4454;2197650;Carvalho, Isis;BRA;F;;2007
4455;2197677;De Ramos, Mitzi Vedan;BRA;F;;2007
4456;2197707;Machado, Wesley Henrique;BRA;M;;2005
4457;2197723;De Melo, Natan Costa;BRA;M;;1976
4458;2197758;Paganella, Gelson Luis;BRA;M;;1960
4459;2197766;Paganella, Jose Arnoldo Kenig;BRA;M;;1991
4460;2197790;Takatsu, Eisei;BRA;M;;1928
4461;2197804;Vieira, Luciano Henrique Gregori;BRA;M;;2000
4462;2197812;Esposito, Antonio;BRA;M;;1948
4463;2197839;Martins, Giovani Domingues;BRA;M;;1991
4464;2197847;De Oliveira, Robson Santos;BRA;M;;1982
4465;2197855;Espinola, Leandro da Silva;BRA;M;;1991
4466;2197898;Da Costa, Icaro Gusmao;BRA;M;;1999
4467;2197901;Lopes, Bernardo de Souza;BRA;M;;2000
4468;2197910;De Almeida,Tiago Carvalho;BRA;M;;1999
4469;2197928;Rocha, Luiz Eduardo Santos;BRA;M;;2003
4470;2197936;Ferraz, Joao Gabriel;BRA;M;;1999
4471;2197944;De Souza, Rafael Santos;BRA;M;;2000
4472;2197960;Da Silva, Renato Claudio Melo;BRA;M;;1975
4473;2197979;Nogueira, Claudio dos Santos;BRA;M;;2000
4474;2197987;Samper, Felipe Correa;BRA;M;;2002
4475;2198037;De Oliveira, Alexandre Montibell;BRA;M;;1998
4476;2198053;Dos Santos, Lucas Vinicius Monte;BRA;M;;1996
4477;2198061;Ferreira, Francisco Da Silva;BRA;M;;1988
4478;2198088;Leal, Laucidio Bonfim;BRA;M;;2002
4479;2198118;Viana, Daniel Ferreira;BRA;M;;1990
4480;2198126;De Rezende, Fernando Alencar;BRA;M;;2006
4481;2198223;De Souza, Gustavo Amaro Caetano;BRA;M;;1985
4482;2198258;Borges, Silvio;BRA;M;;1950
4483;2198266;Da Silva Santos, Jarlison;BRA;M;;2000
4484;2198274;Rodrigues Franca, Carlos Alberto;BRA;M;;1964
4485;2198290;Nascimento, Gideon Pitanga;BRA;M;;1987
4486;2198304;Santana, Geraldo Pereira De;BRA;M;;1981
4487;2198312;Silva, Frederico Augusto Miranda;BRA;M;;1972
4488;2198320;Noguti, Isao;BRA;M;;1937
4489;2198339;De Lima, Mateus Peres;BRA;M;;1985
4490;2198347;Kawagoe, Julio Cesar;BRA;M;;1986
4491;2198355;Dos Santos, Dwlyan Silva;BRA;M;;1986
4492;2198363;Da Silva, Siderley Junior;BRA;M;;1983
4493;2198380;Costa, Naldo Da Silva;BRA;M;;1961
4494;2198401;Gralha, Marcelo Ferreira;BRA;M;;1968
4495;2198428;De Andrade E Silva, Carlos Eduardo;BRA;M;;1982
4496;2198509;Do Prado, Carla;BRA;F;;1990
4497;2198517;Dos Reis, Lucas Ricardo;BRA;M;;2002
4498;2198525;Oliveira, Breno Koehler;BRA;M;;2002
4499;2198550;Da Silva Alves, Dabson Ramos;BRA;M;;1984
4500;2198568;Danda, Bruno;BRA;M;;1979
4501;2198649;Oliveira De Lima, Allan Kardec;BRA;M;;1987
4502;2198673;Da Costa, Carlos Henrique Luz;BRA;M;;1969
4503;2198681;De Amorim, Walter Raymundo;BRA;M;;1949
4504;2198770;Sano, Rafael Angelo Nobuyuki;BRA;M;;1984
4505;2198789;Cenci, Alex;BRA;M;;1978
4506;2198797;Ladevig, Cristhyan Costa;BRA;M;;1998
4507;2198800;Machado, Igor Maciel Da Costa;BRA;M;;2002
4508;2198827;Da Silva, Joao Victor Souza;BRA;M;;2003
4509;2198835;Lopes, Ricardo Henrique Sipiao;BRA;M;;1979
4510;2198843;Da Silva , Igor Fernandes;BRA;M;;1998
4511;2198851;De Paiva, Gidilaf Xavier;BRA;M;;1991
4512;2198860;Severiano Sobrinho, Valmar Da S.;BRA;M;;1998
4513;2198878;Barbosa, Kassio Rodrigo;BRA;M;;1978
4514;2198886;Lourenco, Michael De Souza;BRA;M;;1986
4515;2198894;Vargas, Fabio Aristimunho;BRA;M;;1977
4516;2198916;Dos Santos, Vagner Gabriel;BRA;M;;2002
4517;2198924;Magalhaes, Giovane;BRA;M;;2004
4518;2198932;Oliveira, Joao Victor;BRA;M;;1999
4519;2198959;Bringhenti, Bruno Domingues;BRA;M;;1985
4520;2198967;Chedid, Rafael Antonio;BRA;M;;1967
4521;2199009;Schmitt, Alexandre;BRA;M;;2000
4522;2199017;Santos Junior, Geraldo Antonio;BRA;M;;1987
4523;2199025;Albizzati, Alexandre Couto;BRA;M;;1985
4524;2199033;Arantes, Francisco Antonio;BRA;M;;1949
4525;2199050;Dos Santos, Miria;BRA;F;;1998
4526;2199076;Ogata, Edson Akio;BRA;M;;1970
4527;2199084;Tomaziello, Rodrigo Pinheiro;BRA;M;;1983
4528;2199092;Gomes, Jose Roberto;BRA;M;;1952
4529;2199114;Shimabuku, Isabeli Hikari Nishim;BRA;F;;2007
4530;2199130;Gundim, Rafael Toshio Yamashita;BRA;M;;2006
4531;2199173;Santos, Leonardo Pereira de Loio;BRA;M;;1996
4532;2199181;Sousa Silva, Luiz Gustavo Cunha;BRA;M;;2002
4533;2199203;Zarif, Fernando Sartori;BRA;M;;1979
4534;2199238;Cordeiro da Silva, Felipe;BRA;M;;1993
4535;2199343;Da Silva, Leandro Antonio Leles;BRA;M;;1979
4536;2199360;Lima, Carlos Eduardo;BRA;M;;1954
4537;2199408;Alves, Eugenicis Augusto;BRA;M;;1998
4538;2199416;Bezerra Menezes, Iran Pedro I.;BRA;M;;2002
4539;2199459;Coutinho, Robson Toloczko;BRA;M;;1978
4540;2199513;De Lacerda, Marcelo Augusto Iano;BRA;M;;1966
4541;2199580;Dias, Anderson Goncalves;BRA;M;;2000
4542;2199599;Dos Santos Rocha, Juliano;BRA;M;;1990
4543;2199602;Dos Santos, Pedro Ernesto;BRA;M;;1946
4544;2199629;Ferri, Marcos Paulo Schettert;BRA;M;;1989
4545;2199645;Maroski, Isabelle Luana Amorim;BRA;F;;2002
4546;2199653;Miguel Da Silva, Karine Chaves;BRA;F;;2001
4547;2199670;Ribeiro, Jamile Vitoria;BRA;F;;2002
4548;2199688;Silva , Wilian Kupzak Vercosa;BRA;M;;1997
4549;2199700;Silva, Richard Santana;BRA;M;;2002
4550;2199769;Carvalho Tavares, Marcos Roberto;BRA;M;;1978
4551;2199777;De Tassio Felix, Saulo;BRA;M;;1983
4552;2199785;Iordan Delfino, Jociel;BRA;M;;1975
4553;2199793;Joaquim Da Silva, Leonardo;BRA;M;;1986
4554;2199807;Luiza Borges, Ana;BRA;F;;2003
4555;2199815;Nascimento, Erivaldo;BRA;M;;1968
4556;2199823;Oliveira Dos Santos, Rafael;BRA;M;;2001
4557;2199831;De Lucena, Ismael Ricardo;BRA;M;;1984
4558;2199840;Santos, Cleber Silva;BRA;M;;1980
4559;2199939;De Castro, Demetrio Iabrudi;BRA;M;;1961
4560;2199955;Sereno, Getulio Souza;BRA;M;;1959
4561;2199963;Dos Santos, Ronie Paiva;BRA;M;;1983
4562;2199971;Araujo, Lucas Filipe Echer;BRA;M;;1998
4563;2199980;Brelaz, Roniel De Lima;BRA;M;;1973
4564;2199998;Lobo, Felipe Antonio;BRA;M;;2000
4565;22700013;Streit, Geraldo;BRA;M;;1989
4566;22700021;Vahldiek, Larissa Eduarda Schute;BRA;F;;2003
4567;22700030;Da Silva, Rosivaldo Lavor;BRA;M;;1969
4568;22700048;De Oliveira, Fabricio Alves;BRA;M;;1992
4569;22700064;Romero, Jose Chiquinquira M.;BRA;M;;1957
4570;22700161;De Souza, Diego Henrique Coutinh;BRA;M;;2000
4571;22700170;Dos Santos, Jeferson Castro;BRA;M;;1997
4572;22700196;Lima, Renan Souza;BRA;M;;1993
4573;22700200;Martinez, Marcio Eduardo;BRA;M;;1977
4574;22700218;Pereira, Pedro Edruir De Carvalh;BRA;M;;2001
4575;22700226;Ramos, Guilherme Sampaio;BRA;M;;2004
4576;22700277;De Souza, Carlos Alberto;BRA;M;;1962
4577;22700285;Beneri, Ivan Guilherme;BRA;M;;1972
4578;22700293;De Sousa, Francisco M. Fernandes;BRA;M;;1983
4579;22700307;Assis, Elton John;BRA;M;;1982
4580;22700315;Patriota Neto, Jose Coimbra;BRA;M;;2000
4581;22700323;Gomes,Gloria Sthefanny Sagastume;BRA;F;;1998
4582;22700331;Silva, Felipe do Nascimento;BRA;M;;1996
4583;22700340;Valderrama, Sergio Antonio Andrad;BRA;M;;1990
4584;22700366;Lima, Wesley de Medeiros;BRA;M;;1999
4585;22700404;Vieira, Italo Gomes;BRA;M;;1998
4586;22700412;De Sa, Geovan dos Santos;BRA;M;;1977
4587;22700439;De Almeida, Renato Barbosa;BRA;M;;1995
4588;22700447;Dos Santos, Hellen Cristina;BRA;F;;1984
4589;22700528;Moya, Jefferson;BRA;M;;1984
4590;22700579;Da Silva, Silas Freire;BRA;M;;1991
4591;22700595;Astro Filho, Nelson;BRA;M;;1965
4592;22700617;Martins, Luiz Antonio;BRA;M;;1954
4593;22700633;Da Cunha, Danilo Thimoteo;BRA;M;;1984
4594;22700676;COSTA, Bruno Paiva Barbosa;BRA;M;;2004
4595;22700684;COSTA, Raul Paganele Andrade;BRA;M;;2003
4596;22700706;Oliveira, Matheus Bathomarco;BRA;M;;2005
4597;22700730;De Arruda Filho, Nivaldo Jesus;BRA;M;;1987
4598;22700749;Orondjian, Ivan;BRA;M;;1953
4599;22700757;Nacao, Eduardo Zenyei;BRA;M;;1957
4600;22700765;Miyashita, Endy Lumy Okamura;BRA;F;;2006
4601;22700773;Marinho, Felipe Clemente;BRA;M;;2005
4602;22700781;De Morais, Gerson das Neves;BRA;M;;1966
4603;22700790;Toledo Jorge, Joao Gabriel F.;BRA;M;;2007
4604;22700803;Honig, Daniel;BRA;M;;1979
4605;22700811;Viana, Patric Souza;BRA;M;;1985
4606;22700820;Teles Silva, Jamily Amanda;BRA;F;;2001
4607;22700838;Sampaio, Larissa Silva;BRA;F;;1997
4608;22700862;Rocha,Mario Eugenio Villas Boas;BRA;M;;1953
4609;22700889;Nascimento, Bianca Alencar de S.;BRA;F;;2000
4610;22700897;Gusmao, Rene Fabiano dos Santos;BRA;M;;1973
4611;22700900;Arruda, Gabriel Souza;BRA;M;;2000
4612;22700919;Da Silva, Leticia Vila;BRA;F;;2003
4613;22700935;Gama Sobrinho, Dian Fritz R.;BRA;M;;2004
4614;22700960;Dos Santos, Andressa Rodrigues;BRA;F;;1998
4615;22700978;Brito, Allan Mesquita;BRA;M;;1988
4616;22700986;Guazzone, Breno Salles;BRA;M;;1993
4617;22700994;Malaquias, Fernando Schneider;BRA;M;;2000
4618;22701001;De Oliveira, Francisco Marcio;BRA;M;;1971
4619;22701010;Da Silva, Dinno Max Fernandes;BRA;M;;1973
4620;22701028;Da Silva Neto, Jose Felipe;BRA;M;;1981
4621;22701036;Da Silva, Erivan Pereira;BRA;M;;1966
4622;22701044;De Souza Junior, Edilson Gonzaga;BRA;M;;1977
4623;22701052;Barbosa, Marcio Roberto Meira;BRA;M;;1978
4624;22701060;Soares, Lazaro Emerson;BRA;M;;1989
4625;22701079;Nunes, Guilherme Sacardo Telles;BRA;M;;2003
4626;22701095;Da Silva, Jose Zenildo Eugenio;BRA;M;;1991
4627;22701109;Araujo, Raoni;BRA;M;;1985
4628;22701141;Piovacari, Giovanna Almeida;BRA;F;;2002
4629;22701150;Saraiva, Marconi Azevedo;BRA;M;;1977
4630;22701168;Silva, Kaua Marques;BRA;M;FM;2005
4631;22701184;Coelho, Jesus Manoel Gallego;BRA;M;;1961
4632;22701206;Teles, Renan Martins;BRA;M;;2002
4633;22701214;Teles, Ricardo Martins;BRA;M;;1995
4634;22701222;De Oliveira, Vinicius Resende;BRA;M;;2000
4635;22701249;Da Fonseca, Julia Alves;BRA;F;;1999
4636;22701257;Silva Junior, Marcio Augusto;BRA;M;;2000
4637;22701265;Carvalho, Lazaro Miranda;BRA;M;;1983
4638;22701281;Siqueira, Rafael de Carvalho;BRA;M;;1979
4639;22701290;Oliveira, Aleques Viana;BRA;M;;1976
4640;22701311;De Menezes, Josenilson Ramos;BRA;M;;1957
4641;22701320;Ribeiro, Jessica Maria da Silva;BRA;F;;2000
4642;22701338;Teixeira, Karoline Campos;BRA;F;;2001
4643;22701346;Rodriguez, Ricardo Tuttle;BRA;M;;1965
4644;22701354;Dos Reis, Bruna Cristina;BRA;F;;2000
4645;22701362;Dos Reis, Rafaela Cristina;BRA;F;;2001
4646;22701370;Da Silva, Darley Donizetti;BRA;M;;1964
4647;22701389;Da Silva, Gabriele Helena Candid;BRA;F;;2002
4648;22701397;Rosa, Joao Pedro da Rocha;BRA;M;;2000
4649;22701400;Da Silva, Gabriel Rodrigues;BRA;M;;1999
4650;22701419;Dos Reis, Douglas Rodrigues;BRA;M;;2002
4651;22701427;Carvalhaes, Bruno Vinicius Marci;BRA;M;;2002
4652;22701435;Degrande, Jarod Walker Jesus;BRA;M;;2001
4653;22701451;Almeida, Eduardo De Sant Anna;BRA;M;;1978
4654;22701460;Cardenas, Jessica Caetano;BRA;F;;1995
4655;22701494;Da Silva, Felipe Amaral;BRA;M;;1993
4656;22701508;Da Silva, Luis Henrique;BRA;M;;2001
4657;22701516;De Oliveira, Carlos Alberto;BRA;M;;1950
4658;22701532;Dos Santos, Ivan Vilaca;BRA;M;;1991
4659;22701540;De Oliveira, Reinaldo Euclides;BRA;M;;1994
4660;22701559;von Zuben, Harrison;BRA;M;;1982
4661;22701591;Catarino, Marcos Henrique;BRA;M;;1983
4662;22701605;Da Silva, Frank Marques;BRA;M;;1987
4663;22701613;Da Silva, Igor Henrique;BRA;M;;1999
4664;22701656;Henriques, Gilberto Oliveira;BRA;M;;2002
4665;22701672;Paschoa, Brenno David Pereira;BRA;M;;2006
4666;22701680;Paschoa, Lazaro Dos Reis;BRA;M;;1983
4667;22701702;Vieira, Matheus Jose Hegediro;BRA;M;;1983
4668;22701745;Tosta, Leonardo Cardoso;BRA;M;;1999
4669;22701753;Martins, Roberto Tadeu Medeiros;BRA;M;;1982
4670;22701761;Souza Filho, Ricardo Willer Ramo;BRA;M;;1999
4671;22701940;Tomiello, Lucas Costamilan;BRA;M;;2003
4672;22701958;Tomiello, Mateus Costamilan;BRA;M;;2003
4673;22701982;Almeida, Genezio Amorim;BRA;M;;1985
4674;22702040;Ferreira, Enzo Suzarte;BRA;M;;2002
4675;22702075;De Jesus, Aicon da Cunha;BRA;M;;2002
4676;22702091;Lima, Leonardo Silva;BRA;M;;1989
4677;22702113;Marchesini, Filipe Souza;BRA;M;;1995
4678;22702148;De Oliveira, Cleidson Marques;BRA;M;;1981
4679;22702180;Santana, Cassio Santos;BRA;M;;1989
4680;22702199;Dos Santos, Anderson Pereira;BRA;M;;1989
4681;22702229;De Souza, Davi Almeida;BRA;M;;2002
4682;22702253;Franco, Joao Gondim Vieira;BRA;M;;2005
4683;22702296;Oliveira, Kamila Stefane Santos;BRA;F;;1997
4684;22702318;Barros, Benone Gabriel Carvalho;BRA;M;;1996
4685;22702326;Da Silva, Italo Viegas;BRA;M;;1997
4686;22702334;Da Silva Junior, Gilson Mendes;BRA;M;;1994
4687;22702350;De Oliveira, Caio Escariao;BRA;M;;1993
4688;22702393;Vasconcelos, Dayvit Keffen Dos R;BRA;M;;1996
4689;22702407;Lima, Richardson De Franca;BRA;M;;1975
4690;22702415;Nascimento, Lucas Diego Lima Do;BRA;M;;1999
4691;22702423;Santos, Barbara Cristina Golcalv;BRA;F;;2000
4692;22702431;Silva, Any Carolainy De Souza;BRA;F;;2000
4693;22702440;Rietter, Luciano;BRA;M;;1995
4694;22702458;Machado, Leonardo Santos;BRA;M;;1999
4695;22702482;Lisunenko, Julio Cesar Carvalho;BRA;M;;1999
4696;22702490;Nunes, Bruno Rossa;BRA;M;;1994
4697;22702512;Sanchez, Ivan Roberto;BRA;M;;1984
4698;22702520;Gilioli, Taynara Marques;BRA;F;;2001
4699;22702539;Bertoldi, Thayna Nicole;BRA;F;;2002
4700;22702555;Sampaio, Ana Beatriz da Silva;BRA;F;;2000
4701;22702563;Souza, Lucas Lourenco Santos;BRA;M;;1998
4702;22702580;De Macedo, Camila Ferreira;BRA;F;;2001
4703;22702598;Da Silva, Ana Caroline;BRA;F;;2001
4704;22702610;De Souza, Francisco Ferreira;BRA;M;;1980
4705;22702644;Silvestre, Vitor Iwasse;BRA;M;;1991
4706;22702652;Alves, Glaucio Bachmann;BRA;M;;1953
4707;22702695;Silva, Rebeca;BRA;M;;2002
4708;22702709;Stedile Neto, Ernesto;BRA;M;;1997
4709;22702717;Mariot Vaz, Joao Antonio Bertolu;BRA;M;;2004
4710;22702725;Leite, Claudio Henrique de Pinho;BRA;M;;1975
4711;22702733;Simoes, Leo Ramos;BRA;M;;1990
4712;22702741;De Lima Jr, Francisco Biagioni;BRA;M;;1988
4713;22702750;Warmling, Vanessa;BRA;F;;2001
4714;22702768;Goncalves, Eduardo Galina;BRA;M;;2006
4715;22702776;Kim, Thiago;BRA;M;;2007
4716;22702792;Schuhmacher, Charles Cristiano;BRA;M;;1986
4717;22702806;Monteiro, Luis Felipe Furtado;BRA;M;;1995
4718;22702814;Cornelio, Victor Hugo Fontana;BRA;M;;1983
4719;22702830;De Castro, Bruno Roberto Ruocco;BRA;M;;1982
4720;22702890;Vilanova, Luis Molist;BRA;M;;1949
4721;22702903;Coimbra, Igor Amaral;BRA;M;;2001
4722;22702920;Assuncao, Wesley Klewerton Guez;BRA;M;;1985
4723;22702989;Delatorre, Hugo Tadeu;BRA;M;;1981
4724;22703047;Kuhn, Fernando Miguel;BRA;M;;1990
4725;22703080;Safraider, Dafynni;BRA;M;;1987
4726;22703110;Araujo, Clodomir dos Santos;BRA;M;;1970
4727;22703152;Da Silva, Raimundo Flavio Borges;BRA;M;;1979
4728;22703225;Goncalves, Ernesto Vieira;BRA;M;;1955
4729;22703276;Da Silva, Lucio Henrique Pires;BRA;M;;2004
4730;22703284;Barbosa, Joao Victor Cordeiro;BRA;M;;2007
4731;22703292;Dos Anjos, Kevin Carvalho Brito;BRA;M;;2004
4732;22703306;Pereira, Kaua Eduardo Duarte;BRA;M;;2006
4733;22703314;Costa Junior, Herminio;BRA;M;;1951
4734;22703322;Da Costa, Rodrigo von Zuben;BRA;M;;2007
4735;22703349;Ferreira, Pedro Abraao Amariz;BRA;M;;1999
4736;22703357;Domingues, Michel da Cruz;BRA;M;;1986
4737;22703365;Gomes, Edson Fidelsino;BRA;M;;1954
4738;22703381;De Almeida, Jairo Roberto Medeir;BRA;M;;1984
4739;22703420;Kanayama, Rafael Toshiaki;BRA;M;;2002
4740;22703438;Miyasato, Gustavo Kanashiro;BRA;M;;2007
4741;22703470;Garcia, Victor Hugo Quadros;BRA;M;;2000
4742;22703489;Lima, Luis Fernando Batista;BRA;M;;2003
4743;22703497;Costa, Bruno Gama Ribeiro;BRA;M;;2005
4744;22703500;De Souza, Miguel D. Feria Bezerr;BRA;M;;2007
4745;22703519;Mendes Andre, Filipe Daves;BRA;M;;2008
4746;22703527;De Almeida, Jhon Eridson Lopes;BRA;M;;1966
4747;22703535;Dos Santos, Osmario Andrade;BRA;M;;1981
4748;22703594;Macedo, Gilsoney Candido;BRA;M;;1982
4749;22703608;Mascarenhas, Tiago Silva;BRA;M;;1985
4750;22703616;Reis, Marco Antonio dos Santos;BRA;M;;1965
4751;22703632;Silva, Renato Luz;BRA;M;;1990
4752;22703640;De Franca, Evando Santana;BRA;M;;1984
4753;22703659;Lisboa, Ezequiel Da Silva;BRA;M;;1978
4754;22703675;Da Silva, Loester Rodrigo Duarte;BRA;M;;1977
4755;22703683;Hilario, Hudson;BRA;M;;1996
4756;22703756;Nascimento, Iverton Sales;BRA;M;;1996
4757;22703764;Freire, Danilo Gaspar Ramos;BRA;M;;1999
4758;22703772;Dos Santos, Mateus Tavares;BRA;M;;2001
4759;22703780;De Souza, Kelvyn Cardoso;BRA;M;;2006
4760;22703802;Teixeira, Artur Henrique Lima;BRA;M;;2003
4761;22703888;Schroder, Luiz Victor Ferreira;BRA;M;;2005
4762;22703926;Devos, Gustavo Barboza;BRA;M;;2004
4763;22703934;Martins, Victor Hugo Ribeiro;BRA;M;;2006
4764;22703985;Camargo,Eduardo Altamiro Soares;BRA;M;;1986
4765;22704000;Da Costa Junior,Ubiratan Gama;BRA;M;;1972
4766;22704035;Lemos, Paulo Renato Bueno Ordones;BRA;M;;1988
4767;22704051;Tanaka,Hiroto Sato;BRA;M;;1998
4768;22704132;Bracht,Rainer;BRA;M;;1953
4769;22704159;De Almeida,Mariana Benicio;BRA;F;;2004
4770;22704167;Alves Junior,Jose Onofre;BRA;M;;1975
4771;22704175;Loula Filho,Marcelo Dourado;BRA;M;;2003
4772;22704183;Souza Maia,Daniel Alves;BRA;M;;2003
4773;22704191;Rodrigues,Clesio Masio Bonfim;BRA;M;;1972
4774;22704205;Soares Junior,Douglas Borges;BRA;M;;2001
4775;22704213;De Souza,Pedro Lima Martins;BRA;M;;2000
4776;22704221;Lima, Eli Carlos Siqueira;BRA;M;;1983
4777;22704230;Alecrim,Amanda Barreto;BRA;F;;2002
4778;22704248;Duarte,Vanessa Carneiro da Silva;BRA;F;;2003
4779;22704256;Duarte,Wendell Dourado;BRA;M;;2002
4780;22704264;De Lima, Julia Pereira Barbosa;BRA;F;;2004
4781;22704272;Rodrigues,Ismael Gomes Bonfim;BRA;M;;2001
4782;22704280;Dos Santos Filho,Luiz Alves;BRA;M;;1978
4783;22704299;Do Nascimento,Rumenig Batista;BRA;M;;1984
4784;22704302;De Carvalho, Rafael Duarte;BRA;M;;2003
4785;22704310;Liborio, Raiana Machado;BRA;F;;2003
4786;22704329;Dourado, Gustavo Alves;BRA;M;;2000
4787;22704345;Ramos,Dourivan Junior Barreto;BRA;M;;1999
4788;22704353;Oliveira,Guilherme do Ouro;BRA;M;;2002
4789;22704361;Kruschewsky,Maria Eduarda Gonzag;BRA;F;;2002
4790;22704370;Gaeta,Paulo Inocencio Novaes;BRA;M;;1948
4791;22704396;De Oliveira, Shaiene Taynara;BRA;F;;2000
4792;22704400;Do Amaral e Silva, Larissa Blue;BRA;F;;1982
4793;22704426;Carneiro, Edi Carlos;BRA;M;;1982
4794;22704434;Rodrigues,Misael Gomes Bonfim;BRA;M;;2004
4795;22704442;Frassetto,Matheus Gomes;BRA;M;;2000
4796;22704477;Vieira,Luan Marques Martins;BRA;M;;1998
4797;22704485;Monteiro,Maria Vitoria Aguiar;BRA;F;;2000
4798;22704493;Santos,Herton de Sousa;BRA;M;;1968
4799;22704507;Lima,Eduardo Sousa Pereira;BRA;M;;2007
4800;22704523;Dos Santos,Ravilon Aguiar;BRA;M;;2001
4801;22704531;Leite,Maryana Izabelle Ferreira;BRA;F;;2005
4802;22704558;Prestes Junior, Luciano;BRA;M;;2006
4803;22704574;Iaschvistisk,Adenilson Moreira;BRA;M;;1987
4804;22704604;Ribeiro,Pedro Roney Dias;BRA;M;;1988
4805;22704612;Gomes e Sousa,Nelson Fernando Ar;BRA;M;;1998
4806;22704620;Santos, Arminio;BRA;M;;1958
4807;22704639;Rodrigues,Jose Lucas Teixeira;BRA;M;;1987
4808;22704647;Amaral,Lucas Brito;BRA;M;;2006
4809;22704655;Bernard,Michel Paul Alfred;BRA;M;;1941
4810;22704663;Viana,Marivaldo Souza;BRA;M;;1973
4811;22704680;Ferreira, Rogerio Nunes;BRA;M;;1995
4812;22704698;Do Nascimento,Ismael Carlos Amor;BRA;M;;1988
4813;22704710;Neves,Luiz Augusto Moraes;BRA;M;;1970
4814;22704736;De Arruda Filho,Raul Jose Matos;BRA;M;;1959
4815;22704744;Damschi,Gustavo Giovanni;BRA;M;;1985
4816;22704752;Pereira Neto,Wladimir Nequesaurt;BRA;M;;1953
4817;22704779;Bispo,Marcia de Lima;BRA;F;;1983
4818;22704787;Conte,Kaio Spedito;BRA;M;;2006
4819;22704795;Da Silva,Vinicius;BRA;M;;2002
4820;22704817;Dos Santos,Lucas Bispo;BRA;M;;1999
4821;22704825;Eger,Laura Luisa;BRA;F;;1999
4822;22704833;Loch, Leonardo;BRA;M;;1997
4823;22704850;Sarda,Joao Sada;BRA;M;;2009
4824;22704876;Silveira,Patricia Bertoti;BRA;F;;2003
4825;22704906;Borger, Daniel;BRA;M;;1997
4826;22704914;Kojima,Rodrigo Yosuke;BRA;M;;2004
4827;22704922;Barbosa,Rafael Gayoso;BRA;M;;1983
4828;22704930;Kojima,Fukashi;BRA;M;;1971
4829;22704949;Miranda,Rafael Souza;BRA;M;;1983
4830;22704957;Parreira,Teodora Ribeiro;BRA;F;;2006
4831;22704965;Pedrazzi,Eder Fernando;BRA;M;;1982
4832;22704973;Sangiovanni,Marcello Cordeiro;BRA;M;;1967
4833;22704990;Figueiredo, Danilo;BRA;M;;2003
4834;22705007;Janzon,Andre de Paula;BRA;M;;1981
4835;22705031;Portilho,Gilberto Fraga;BRA;M;;1954
4836;22705040;Ribeiro,Celio Ferraz;BRA;M;;1966
4837;22705058;Silva,Misael dos Anjos;BRA;M;;1996
4838;22705163;Juliatto,Clara Machado;BRA;F;;2003
4839;22705244;Leite, Clodomiro Vitorino;BRA;M;;1972
4840;22705252;Reis, Carlos Alberto Goncalves;BRA;M;;1968
